time,utc,pdt, open , high , low , close , DailyPLDot , DailyETop ,DailyXTop,DailyXTop2,DailyEBot,DailyXBot,DailyXBot2,HourlyPLDot,HourlyETop,HourlyXTop,HourlyXTop2,HourlyEBot,HourlyXBot,HourlyXBot2
1705464000,1/17/24 4:00,1/16/24 21:00," 17,156.00 "," 17,175.50 "," 17,150.75 "," 17,169.25 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17182.83,17190.83,17198.83,17206.83,17168.83,17154.83,17140.83
1705467600,1/17/24 5:00,1/16/24 22:00," 17,168.75 "," 17,169.25 "," 17,139.75 "," 17,140.50 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17171.06,17181.36,17191.67,17201.97,17156.94,17142.83,17128.72
1705471200,1/17/24 6:00,1/16/24 23:00," 17,140.75 "," 17,140.75 "," 17,081.50 "," 17,090.75 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17159.44,17170.14,17180.83,17191.53,17144.72,17130.00,17115.28
1705474800,1/17/24 7:00,1/17/24 0:00," 17,090.50 "," 17,097.00 "," 17,063.75 "," 17,089.00 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17139.78,17155.56,17171.33,17187.11,17117.72,17095.67,17073.61
1705478400,1/17/24 8:00,1/17/24 1:00," 17,088.75 "," 17,109.75 "," 17,075.00 "," 17,084.00 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17112.47,17129.94,17147.42,17164.89,17089.28,17066.08,17042.89
1705482000,1/17/24 9:00,1/17/24 2:00," 17,084.50 "," 17,122.00 "," 17,065.75 "," 17,119.00 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17092.39,17111.36,17130.33,17149.31,17068.94,17045.50,17022.06
1705485600,1/17/24 10:00,1/17/24 3:00," 17,119.25 "," 17,129.50 "," 17,100.25 "," 17,119.25 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17091.69,17115.22,17138.75,17162.28,17073.81,17055.92,17038.03
1705489200,1/17/24 11:00,1/17/24 4:00," 17,119.25 "," 17,145.50 "," 17,100.50 "," 17,139.25 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17102.72,17125.11,17147.50,17169.89,17085.03,17067.33,17049.64
1705492800,1/17/24 12:00,1/17/24 5:00," 17,139.00 "," 17,155.50 "," 17,129.50 "," 17,137.50 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17115.67,17142.50,17169.33,17196.17,17099.00,17082.33,17065.67
1705496400,1/17/24 13:00,1/17/24 6:00," 17,137.50 "," 17,137.75 "," 17,053.00 "," 17,067.75 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17128.53,17146.97,17165.42,17183.86,17113.56,17098.58,17083.61
1705500000,1/17/24 14:00,1/17/24 7:00," 17,068.25 "," 17,091.50 "," 16,951.00 "," 16,955.00 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17118.47,17142.61,17166.75,17190.89,17090.69,17062.92,17035.14
1705503600,1/17/24 15:00,1/17/24 8:00," 16,954.75 "," 17,034.25 "," 16,936.50 "," 17,016.75 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17075.39,17106.28,17137.17,17168.06,17022.53,16969.67,16916.81
1705507200,1/17/24 16:00,1/17/24 9:00," 17,017.00 "," 17,088.75 "," 17,015.75 "," 17,057.75 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17027.06,17073.94,17120.83,17167.72,16966.28,16905.50,16844.72
1705510800,1/17/24 17:00,1/17/24 10:00," 17,057.75 "," 17,071.50 "," 17,019.50 "," 17,055.50 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17016.36,17064.97,17113.58,17162.19,16961.22,16906.08,16850.94
1705514400,1/17/24 18:00,1/17/24 11:00," 17,055.25 "," 17,072.50 "," 16,981.00 "," 17,008.00 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17032.92,17075.25,17117.58,17159.92,17001.00,16969.08,16937.17
1705518000,1/17/24 19:00,1/17/24 12:00," 17,008.50 "," 17,091.00 "," 17,002.75 "," 17,075.75 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17041.14,17076.86,17112.58,17148.31,17004.69,16968.25,16931.81
1705521600,1/17/24 20:00,1/17/24 13:00," 17,076.00 "," 17,132.75 "," 17,045.00 "," 17,116.25 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17041.94,17082.81,17123.67,17164.53,17005.56,16969.17,16932.78
1705525200,1/17/24 21:00,1/17/24 14:00," 17,116.25 "," 17,117.25 "," 17,102.00 "," 17,107.00 ",17204.72222,17290.52778,17376.33,17462.14,17128.69,17052.67,16976.64,17058.33,17107.08,17155.83,17204.58,17017.92,16977.50,16937.08
1705532400,1/17/24 23:00,1/17/24 16:00," 17,107.00 "," 17,108.75 "," 17,081.25 "," 17,101.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17087.75,17125.58,17163.42,17201.25,17061.83,17035.92,17010.00
1705536000,1/18/24 0:00,1/17/24 17:00," 17,101.25 "," 17,113.75 "," 17,090.50 "," 17,113.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17101.28,17126.47,17151.67,17176.86,17082.97,17064.67,17046.36
1705539600,1/18/24 1:00,1/17/24 18:00," 17,113.25 "," 17,120.25 "," 17,092.00 "," 17,106.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17103.86,17116.47,17129.08,17141.69,17094.47,17085.08,17075.69
1705543200,1/18/24 2:00,1/17/24 19:00," 17,106.50 "," 17,115.50 "," 17,099.00 "," 17,101.50 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17103.00,17118.08,17133.17,17148.25,17091.75,17080.50,17069.25
1705546800,1/18/24 3:00,1/17/24 20:00," 17,102.25 "," 17,114.75 "," 17,098.50 "," 17,100.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17105.75,17117.67,17129.58,17141.50,17095.00,17084.25,17073.50
1705550400,1/18/24 4:00,1/17/24 21:00," 17,100.00 "," 17,102.25 "," 17,086.75 "," 17,095.50 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17105.31,17114.11,17122.92,17131.72,17093.78,17082.25,17070.72
1705554000,1/18/24 5:00,1/17/24 22:00," 17,095.50 "," 17,115.25 "," 17,090.75 "," 17,112.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17101.53,17108.31,17115.08,17121.86,17092.22,17082.92,17073.61
1705557600,1/18/24 6:00,1/17/24 23:00," 17,111.50 "," 17,143.50 "," 17,111.00 "," 17,140.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17101.75,17111.50,17121.25,17131.00,17092.75,17083.75,17074.75
1705561200,1/18/24 7:00,1/18/24 0:00," 17,140.00 "," 17,146.75 "," 17,117.75 "," 17,138.50 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17110.81,17125.44,17140.08,17154.72,17101.28,17091.75,17082.22
1705564800,1/18/24 8:00,1/18/24 1:00," 17,138.50 "," 17,164.50 "," 17,131.50 "," 17,139.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17123.97,17141.44,17158.92,17176.39,17112.78,17101.58,17090.39
1705568400,1/18/24 9:00,1/18/24 2:00," 17,139.50 "," 17,183.25 "," 17,136.75 "," 17,165.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17137.00,17153.92,17170.83,17187.75,17122.42,17107.83,17093.25
1705572000,1/18/24 10:00,1/18/24 3:00," 17,165.00 "," 17,194.00 "," 17,155.50 "," 17,190.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17147.03,17165.39,17183.75,17202.11,17129.22,17111.42,17093.61
1705575600,1/18/24 11:00,1/18/24 4:00," 17,190.50 "," 17,244.75 "," 17,187.75 "," 17,240.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17162.22,17183.19,17204.17,17225.14,17143.86,17125.50,17107.14
1705579200,1/18/24 12:00,1/18/24 5:00," 17,240.00 "," 17,272.50 "," 17,237.50 "," 17,254.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17188.61,17217.22,17245.83,17274.44,17169.89,17151.17,17132.44
1705582800,1/18/24 13:00,1/18/24 6:00," 17,254.00 "," 17,292.25 "," 17,223.75 "," 17,229.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17219.61,17245.64,17271.67,17297.69,17202.14,17184.67,17167.19
1705586400,1/18/24 14:00,1/18/24 7:00," 17,229.50 "," 17,302.25 "," 17,229.50 "," 17,275.50 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17242.44,17268.56,17294.67,17320.78,17215.06,17187.67,17160.28
1705590000,1/18/24 15:00,1/18/24 8:00," 17,275.25 "," 17,327.25 "," 17,233.50 "," 17,303.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17257.39,17284.53,17311.67,17338.81,17225.78,17194.17,17162.56
1705593600,1/18/24 16:00,1/18/24 9:00," 17,304.00 "," 17,350.00 "," 17,273.75 "," 17,326.25 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17268.47,17308.03,17347.58,17387.14,17229.69,17190.92,17152.14
1705597200,1/18/24 17:00,1/18/24 10:00," 17,326.25 "," 17,330.50 "," 17,238.25 "," 17,249.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17291.22,17336.86,17382.50,17428.14,17255.94,17220.67,17185.39
1705600800,1/18/24 18:00,1/18/24 11:00," 17,249.25 "," 17,270.25 "," 17,190.00 "," 17,263.75 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17292.39,17336.28,17380.17,17424.06,17248.86,17205.33,17161.81
1705604400,1/18/24 19:00,1/18/24 12:00," 17,264.00 "," 17,359.25 "," 17,263.50 "," 17,348.00 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17276.86,17319.72,17362.58,17405.44,17236.81,17196.75,17156.69
1705608000,1/18/24 20:00,1/18/24 13:00," 17,348.00 "," 17,373.50 "," 17,332.00 "," 17,356.50 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17279.17,17327.75,17376.33,17424.92,17238.33,17197.50,17156.67
1705611600,1/18/24 21:00,1/18/24 14:00," 17,356.25 "," 17,370.25 "," 17,339.25 "," 17,364.50 ",17167.61111,17275.38889,17383.17,17490.94,17074.89,16982.17,16889.44,17306.31,17350.78,17395.25,17439.72,17278.28,17250.25,17222.22
1705618800,1/18/24 23:00,1/18/24 16:00," 17,365.25 "," 17,399.50 "," 17,354.75 "," 17,396.25 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17345.19,17378.81,17412.42,17446.03,17322.72,17300.25,17277.78
1705622400,1/19/24 0:00,1/18/24 17:00," 17,395.75 "," 17,407.25 "," 17,382.00 "," 17,400.75 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17365.17,17388.33,17411.50,17434.67,17349.25,17333.33,17317.42
1705626000,1/19/24 1:00,1/18/24 18:00," 17,400.75 "," 17,406.25 "," 17,379.00 "," 17,404.75 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17379.39,17400.11,17420.83,17441.56,17366.44,17353.50,17340.56
1705629600,1/19/24 2:00,1/18/24 19:00," 17,404.50 "," 17,420.00 "," 17,398.75 "," 17,417.00 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17392.28,17412.64,17433.00,17453.36,17380.22,17368.17,17356.11
1705633200,1/19/24 3:00,1/18/24 20:00," 17,416.75 "," 17,426.25 "," 17,410.50 "," 17,421.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17401.75,17416.92,17432.08,17447.25,17392.33,17382.92,17373.50
1705636800,1/19/24 4:00,1/18/24 21:00," 17,421.25 "," 17,424.00 "," 17,411.50 "," 17,416.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17409.33,17422.58,17435.83,17449.08,17401.17,17393.00,17384.83
1705640400,1/19/24 5:00,1/18/24 22:00," 17,416.75 "," 17,423.50 "," 17,395.50 "," 17,397.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17416.22,17425.53,17434.83,17444.14,17409.03,17401.83,17394.64
1705644000,1/19/24 6:00,1/18/24 23:00," 17,397.25 "," 17,414.50 "," 17,396.50 "," 17,411.00 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17414.08,17422.33,17430.58,17438.83,17403.58,17393.08,17382.58
1705647600,1/19/24 7:00,1/19/24 0:00," 17,411.00 "," 17,438.75 "," 17,399.50 "," 17,432.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17410.06,17418.94,17427.83,17436.72,17399.44,17388.83,17378.22
1705651200,1/19/24 8:00,1/19/24 1:00," 17,433.00 "," 17,458.75 "," 17,415.75 "," 17,457.75 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17412.14,17427.11,17442.08,17457.06,17398.69,17385.25,17371.81
1705654800,1/19/24 9:00,1/19/24 2:00," 17,457.25 "," 17,484.25 "," 17,448.75 "," 17,473.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17425.00,17446.08,17467.17,17488.25,17412.67,17400.33,17388.00
1705658400,1/19/24 10:00,1/19/24 3:00," 17,473.25 "," 17,491.50 "," 17,461.00 "," 17,482.75 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17445.50,17469.67,17493.83,17518.00,17430.42,17415.33,17400.25
1705662000,1/19/24 11:00,1/19/24 4:00," 17,482.75 "," 17,501.00 "," 17,476.00 "," 17,494.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17463.78,17485.72,17507.67,17529.61,17449.39,17435.00,17420.61
1705665600,1/19/24 12:00,1/19/24 5:00," 17,494.00 "," 17,496.50 "," 17,457.75 "," 17,486.00 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17479.25,17496.58,17513.92,17531.25,17466.25,17453.25,17440.25
1705669200,1/19/24 13:00,1/19/24 6:00," 17,486.00 "," 17,503.00 "," 17,464.50 "," 17,467.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17483.00,17501.08,17519.17,17537.25,17469.67,17456.33,17443.00
1705672800,1/19/24 14:00,1/19/24 7:00," 17,467.75 "," 17,474.75 "," 17,413.75 "," 17,455.25 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17482.97,17499.86,17516.75,17533.64,17465.78,17448.58,17431.39
1705676400,1/19/24 15:00,1/19/24 8:00," 17,457.50 "," 17,488.75 "," 17,416.25 "," 17,474.25 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17468.78,17492.22,17515.67,17539.11,17446.14,17423.50,17400.86
1705680000,1/19/24 16:00,1/19/24 9:00," 17,474.50 "," 17,518.75 "," 17,460.50 "," 17,513.25 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17462.00,17492.50,17523.00,17553.50,17435.17,17408.33,17381.50
1705683600,1/19/24 17:00,1/19/24 10:00," 17,513.75 "," 17,573.25 "," 17,483.50 "," 17,572.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17468.39,17506.61,17544.83,17583.06,17442.69,17417.00,17391.31
1705687200,1/19/24 18:00,1/19/24 11:00," 17,572.25 "," 17,643.00 "," 17,553.75 "," 17,642.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17500.11,17546.81,17593.50,17640.19,17473.31,17446.50,17419.69
1705690800,1/19/24 19:00,1/19/24 12:00," 17,643.00 "," 17,684.50 "," 17,632.75 "," 17,676.50 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17551.22,17603.19,17655.17,17707.14,17524.11,17497.00,17469.89
1705694400,1/19/24 20:00,1/19/24 13:00," 17,676.75 "," 17,695.75 "," 17,663.75 "," 17,690.00 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17606.92,17657.17,17707.42,17757.67,17580.25,17553.58,17526.92
1705698000,1/19/24 21:00,1/19/24 14:00," 17,689.75 "," 17,719.50 "," 17,683.50 "," 17,710.75 ",17184.27778,17342.80556,17501.33,17659.86,17073.97,16963.67,16853.36,17653.61,17690.47,17727.33,17764.19,17632.81,17612.00,17591.19
1705878000,1/21/24 23:00,1/21/24 16:00," 17,713.25 "," 17,749.00 "," 17,711.50 "," 17,731.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17684.11,17708.22,17732.33,17756.44,17668.31,17652.50,17636.69
1705881600,1/22/24 0:00,1/21/24 17:00," 17,731.75 "," 17,810.50 "," 17,727.00 "," 17,804.50 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17706.11,17725.97,17745.83,17765.69,17690.81,17675.50,17660.19
1705885200,1/22/24 1:00,1/21/24 18:00," 17,804.00 "," 17,816.75 "," 17,790.00 "," 17,796.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17738.61,17769.89,17801.17,17832.44,17717.56,17696.50,17675.44
1705888800,1/22/24 2:00,1/21/24 19:00," 17,796.25 "," 17,809.50 "," 17,784.75 "," 17,797.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17770.72,17798.61,17826.50,17854.39,17749.36,17728.00,17706.64
1705892400,1/22/24 3:00,1/21/24 20:00," 17,797.00 "," 17,802.00 "," 17,787.25 "," 17,794.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17792.89,17818.53,17844.17,17869.81,17773.53,17754.17,17734.81
1705896000,1/22/24 4:00,1/21/24 21:00," 17,794.50 "," 17,802.75 "," 17,793.25 "," 17,800.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17797.47,17807.61,17817.75,17827.89,17785.53,17773.58,17761.64
1705899600,1/22/24 5:00,1/21/24 22:00," 17,800.00 "," 17,802.25 "," 17,777.50 "," 17,782.75 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17796.72,17805.03,17813.33,17821.64,17788.69,17780.67,17772.64
1705903200,1/22/24 6:00,1/21/24 23:00," 17,783.25 "," 17,797.50 "," 17,781.25 "," 17,791.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17793.53,17801.06,17808.58,17816.11,17784.72,17775.92,17767.11
1705906800,1/22/24 7:00,1/22/24 0:00," 17,790.25 "," 17,808.50 "," 17,780.00 "," 17,785.50 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17792.06,17800.11,17808.17,17816.22,17783.28,17774.50,17765.72
1705910400,1/22/24 8:00,1/22/24 1:00," 17,785.00 "," 17,789.75 "," 17,765.50 "," 17,787.50 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17789.61,17799.64,17809.67,17819.69,17776.47,17763.33,17750.19
1705914000,1/22/24 9:00,1/22/24 2:00," 17,787.00 "," 17,792.50 "," 17,770.50 "," 17,785.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17787.42,17799.25,17811.08,17822.92,17776.25,17765.08,17753.92
1705917600,1/22/24 10:00,1/22/24 3:00," 17,785.00 "," 17,795.25 "," 17,774.50 "," 17,783.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17785.00,17798.00,17811.00,17824.00,17773.08,17761.17,17749.25
1705921200,1/22/24 11:00,1/22/24 4:00," 17,783.50 "," 17,803.25 "," 17,780.50 "," 17,783.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17782.67,17795.17,17807.67,17820.17,17772.83,17763.00,17753.17
1705924800,1/22/24 12:00,1/22/24 5:00," 17,783.00 "," 17,830.00 "," 17,781.75 "," 17,817.50 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17785.36,17795.56,17805.75,17815.94,17773.72,17762.08,17750.44
1705928400,1/22/24 13:00,1/22/24 6:00," 17,817.50 "," 17,819.75 "," 17,764.75 "," 17,774.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17794.36,17809.81,17825.25,17840.69,17779.22,17764.08,17748.94
1705932000,1/22/24 14:00,1/22/24 7:00," 17,774.50 "," 17,832.25 "," 17,739.25 "," 17,788.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17795.00,17814.33,17833.67,17853.00,17772.33,17749.67,17727.00
1705935600,1/22/24 15:00,1/22/24 8:00," 17,787.75 "," 17,800.25 "," 17,686.00 "," 17,698.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17794.17,17826.42,17858.67,17890.92,17761.00,17727.83,17694.67
1705939200,1/22/24 16:00,1/22/24 9:00," 17,698.25 "," 17,761.50 "," 17,686.25 "," 17,758.50 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17766.94,17803.89,17840.83,17877.78,17716.47,17666.00,17615.53
1705942800,1/22/24 17:00,1/22/24 10:00," 17,758.75 "," 17,760.50 "," 17,709.00 "," 17,730.25 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17750.00,17796.17,17842.33,17888.50,17702.00,17654.00,17606.00
1705946400,1/22/24 18:00,1/22/24 11:00," 17,731.00 "," 17,734.00 "," 17,681.75 "," 17,726.75 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17732.25,17770.75,17809.25,17847.75,17690.42,17648.58,17606.75
1705950000,1/22/24 19:00,1/22/24 12:00," 17,727.00 "," 17,734.50 "," 17,689.50 "," 17,716.75 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17727.61,17762.89,17798.17,17833.44,17703.22,17678.83,17654.44
1705953600,1/22/24 20:00,1/22/24 13:00," 17,717.25 "," 17,738.25 "," 17,700.00 "," 17,708.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17720.33,17747.25,17774.17,17801.08,17697.67,17675.00,17652.33
1705957200,1/22/24 21:00,1/22/24 14:00," 17,708.25 "," 17,709.50 "," 17,692.25 "," 17,703.00 ",17319.61111,17515.05556,17710.50,17905.94,17198.64,17077.67,16956.69,17714.39,17738.36,17762.33,17786.31,17693.19,17672.00,17650.81
1705964400,1/22/24 23:00,1/22/24 16:00," 17,704.50 "," 17,721.75 "," 17,697.50 "," 17,712.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17710.19,17726.47,17742.75,17759.03,17692.97,17675.75,17658.53
1705968000,1/23/24 0:00,1/22/24 17:00," 17,711.75 "," 17,723.25 "," 17,708.50 "," 17,719.25 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17709.14,17721.69,17734.25,17746.81,17695.11,17681.08,17667.06
1705971600,1/23/24 1:00,1/22/24 18:00," 17,719.25 "," 17,732.25 "," 17,701.75 "," 17,725.25 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17709.67,17719.92,17730.17,17740.42,17701.17,17692.67,17684.17
1705975200,1/23/24 2:00,1/22/24 19:00," 17,725.25 "," 17,735.25 "," 17,716.25 "," 17,716.75 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17715.72,17728.86,17742.00,17755.14,17705.69,17695.67,17685.64
1705978800,1/23/24 3:00,1/22/24 20:00," 17,717.75 "," 17,732.50 "," 17,711.50 "," 17,713.50 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17719.83,17730.83,17741.83,17752.83,17709.42,17699.00,17688.58
1705982400,1/23/24 4:00,1/22/24 21:00," 17,713.50 "," 17,727.75 "," 17,712.75 "," 17,721.75 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17720.56,17731.28,17742.00,17752.72,17707.78,17695.00,17682.22
1705986000,1/23/24 5:00,1/22/24 22:00," 17,722.25 "," 17,727.75 "," 17,714.50 "," 17,718.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17720.89,17728.28,17735.67,17743.06,17709.94,17699.00,17688.06
1705989600,1/23/24 6:00,1/22/24 23:00," 17,718.00 "," 17,728.50 "," 17,716.00 "," 17,724.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17720.00,17727.08,17734.17,17741.25,17710.67,17701.33,17692.00
1705993200,1/23/24 7:00,1/23/24 0:00," 17,724.00 "," 17,734.75 "," 17,720.00 "," 17,727.25 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17721.22,17728.03,17734.83,17741.64,17714.44,17707.67,17700.89
1705996800,1/23/24 8:00,1/23/24 1:00," 17,727.50 "," 17,730.00 "," 17,669.00 "," 17,685.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17723.42,17730.00,17736.58,17743.17,17716.50,17709.58,17702.67
1706000400,1/23/24 9:00,1/23/24 2:00," 17,684.75 "," 17,714.50 "," 17,681.50 "," 17,711.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17714.94,17728.22,17741.50,17754.78,17698.81,17682.67,17666.53
1706004000,1/23/24 10:00,1/23/24 3:00," 17,710.75 "," 17,711.00 "," 17,683.50 "," 17,696.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17708.11,17726.06,17744.00,17761.94,17689.81,17671.50,17653.19
1706007600,1/23/24 11:00,1/23/24 4:00," 17,696.25 "," 17,725.50 "," 17,695.75 "," 17,721.75 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17697.94,17717.89,17737.83,17757.78,17677.39,17656.83,17636.28
1706011200,1/23/24 12:00,1/23/24 5:00," 17,721.50 "," 17,735.50 "," 17,713.00 "," 17,729.50 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17704.50,17722.08,17739.67,17757.25,17692.00,17679.50,17667.00
1706014800,1/23/24 13:00,1/23/24 6:00," 17,729.25 "," 17,773.00 "," 17,727.75 "," 17,747.50 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17712.39,17727.36,17742.33,17757.31,17700.78,17689.17,17677.56
1706018400,1/23/24 14:00,1/23/24 7:00," 17,747.25 "," 17,748.50 "," 17,656.75 "," 17,721.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17729.92,17747.67,17765.42,17783.17,17715.17,17700.42,17685.67
1706022000,1/23/24 15:00,1/23/24 8:00," 17,721.25 "," 17,732.25 "," 17,675.25 "," 17,700.00 ",17535.69444,17698.80556,17861.92,18025.03,17429.64,17323.58,17217.53,17728.06,17756.94,17785.83,17814.72,17703.78,17679.50,17655.22
